"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_TRIPS"
"465",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,62,9.3,0.906943815711996
"466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,64.7,7.2,0.757832682666158
"467",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,63.4,5.8,0.795863526672816
"468",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010,65.4,7.6,0.857633227933193
"469",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,76.9,7.5,0.894084771665175
"470",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,61.6,8.4,0.905063291139241
"471",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,59.4,6,0.84999540505308
"472",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,60.1,10.1,0.697259369437136
"473",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,65.3,13,0.738052287092284
"474",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,63.3,7.1,0.806733128886559
"475",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,62.1,9.3,0.86237793608599
"476",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,66.7,6.2,0.879120561196184
"477",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,65.4,7.8,0.846077787345857
"478",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,70.2,11.5,0.762368065459273
"479",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,63,8.6,0.792464967784317
"480",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,59.7,6.3,0.859176789731825
"481",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,58.1,4.9,0.906651100574879
"482",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,55.2,8.7,0.898135132283416
"483",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,58.8,6,0.920589106231769
"484",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,59.8,7.6,0.865136606070095
"485",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,61.9,6.6,0.699262425927754
"486",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,60.5,5.7,0.770378589589552
"487",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,63.8,7,0.840928043131235
"488",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,62.7,7.1,0.878684892154894
"489",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,66.4,10.1,0.906404334906961
"490",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,67,5.3,0.919304222926403
"491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,68.4,7.3,0.841310955374556
"492",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,68.7,11.1,0.733583275754678
"493",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,72.5,5.4,0.777883669558647
"494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,70.8,5.4,0.853043386509917
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,72.6,8.4,0.89231826984932
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,72.9,9,0.929607115020031
"497",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,70.9,6.3,0.921322595906753
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,69.9,7.9,0.876559303746413
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,70.7,5,0.753486203246415
"500",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,76.1,14,0.811052378991222
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,76.2,9.4,0.844903523133005
"502",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,68.7,8.3,0.842963434433511
"503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,64,8.6,0.839345339192174
"504",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,64.1,7.3,0.759085231159867
"505",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,80.1,4.9,0.775300288290373
"506",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,78.3,4.2,0.838858615185108
"507",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,74.3,8.4,0.863764929322909
"508",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,75.7,7.6,0.865036197970735
"509",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,75.7,7.6,0.788247827611206
"510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,71.9,5.4,0.748753407918966
"511",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,75.8,6.9,0.781610682060306
"512",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,76.4,8.4,0.889848911337946
"513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,73.6,7.9,0.933473677761478
"514",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,70.3,8.6,0.946092763469151
"515",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,72.5,8.4,0.972658363994677
"516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,78.2,10.2,0.888366615498245
"517",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,77.9,10.8,0.733549239110827
"518",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,72.4,4.6,0.739158478017434
"519",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,74.2,6.5,0.792034404239604
"520",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,74.3,5.6,0.831712621808639
"521",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,75.5,11.5,0.842948117943778
"522",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,70.5,6.1,0.862680862216262
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,74.5,4.9,0.810848159128117
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,77.2,8.4,0.724652060408235
"525",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,73,9.4,0.814433919557796
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,72.1,7.6,0.826365465059683
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,75.8,10.9,0.843850089005824
"528",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,75.7,14.7,0.894387697795447
"529",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,69.7,6.6,0.882810133389607
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,66.5,5.3,0.79958713551009
"531",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,64.9,5,0.669029377027308
"532",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,78.1,6.8,0.754383068811883
"533",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,67.4,6.8,0.734475035823568
"534",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,74.7,9,0.679138260250986
"535",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,75.8,7.1,0.748392619494147
"536",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,72,7.1,0.784003458123015
"537",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,68.1,5.1,0.796983332255506
"538",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,67.2,7.5,0.790914598656914
"539",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,64.4,5,0.71864118910419
"540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,65,5,0.664783305706924
"541",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,71.1,8.8,0.681837366108352
"542",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,76,10.5,0.748317738877676
"543",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,72.6,4.1,0.762335730647615
"544",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,71.4,3.6,0.802982290734204
"545",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,71.8,6.5,0.781494957471214
"546",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,66.1,4.6,0.703950973618197
"547",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,64,16.9,0.658302728717738
"548",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,60,17.5,0.69984955803418
"549",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,65.8,10.6,0.765996371693766
"550",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,69.2,8.2,0.763436816076188
"551",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,66.5,6.5,0.765177790409154
"552",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,64.6,4.9,0.707541839544454
"553",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,76.8,5.2,0.723416530236453
"554",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,78.5,4.5,0.766556274485111
"555",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,76.2,9.2,0.783200193328137
"556",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,73.9,8.3,0.752284709718483
"557",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,73.8,16.8,0.674134873604923
"558",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2010,68.1,9.8,0.723813057137314
"559",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,71.2,13.3,0.782703258327916
"560",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,64.9,8.6,0.794282524565948
"561",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,61.9,6.5,0.758370461639001
"562",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,60.1,7,0.829210928485608
"563",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2010,56.7,5.8,0.760337779653575
"564",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2010,58.7,4,0.754338821174877
"565",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2010,61.9,5.4,0.814650052246248
"566",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,59.4,7.2,0.851089683152882
"567",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,56.1,5.7,0.81703091548361
"568",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,64.3,11.4,0.872034131946454
"569",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,57.7,4.9,0.829578524239196
"570",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2010,65.8,3.2,0.733894711045912
"571",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2010,71.4,5.8,0.787034421257926
"572",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,70.6,4,0.81584473844541
"573",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,71.8,5.8,0.845237082242743
"574",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2010,53.8,8.8,0.744514143927352
"575",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,56.3,7.8,0.778281898291701
"576",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,58.7,4.1,0.813731062862277
"577",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,60,6.8,0.851050541012454
"578",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,63.2,5.6,0.858322469971171
"579",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,65.3,5.2,0.880175697155558
"580",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,58,3.5,0.765987862532803
"581",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2010,65.4,2.5,0.694255635617306
"582",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,62.8,3.1,0.781098430570352
"583",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,56,4.3,0.809597312466601
"584",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,55.8,3.1,0.82235424658187
"585",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,53.2,7.8,0.883477251609082
"586",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,54,10.5,0.898175976256037
"587",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,56.9,4.5,0.781067797590886
"588",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2010,55.4,5.6,0.744565198893128
"589",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,53,1.7,0.78941698632748
"590",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,54,2.9,0.841212249107389
"591",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,53.8,6.4,0.876013015612609
"592",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,49.3,6.7,0.896686873087566
"593",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,52.8,5.2,0.885524555736706
"594",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,60.4,2.8,0.764236677206681
"595",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2010,61.9,3.2,0.733072726096916
"596",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,67.1,5.4,0.790410856327923
"597",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,69.4,5.3,0.818862086922781
"598",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,68,5.7,0.854546104335928
"599",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,54.8,7.5,0.902614354614178
"600",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,49.1,6.7,0.917127579552146
"601",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,51.6,7.3,0.810417595583405
"602",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,42.6,5.5,0.799791355373195
"603",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2010,42.2,3.7,0.795776733230997
"604",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2010,46.4,2.5,0.833885861518511
"605",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2010,48.4,6.2,0.856828261306122
"606",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,48.1,4.3,0.882202579296871
"607",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,45.7,4.8,0.907879823417892
"608",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2010,43.3,4.8,0.788562666566826
"609",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,42.5,9.3,0.765250969193434
"610",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2010,46.1,7.6,0.788109979203611
"611",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2010,50.7,6.4,0.826300795436367
"612",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2010,47.7,6.4,0.831348429719436
"613",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,52.1,4.8,0.879491560614157
"614",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,54.7,3.7,0.892045976698514
"615",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2010,53.2,2.3,0.782270992951011
"616",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,52.9,4.6,0.744396717506067
"617",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2010,53.7,3.9,0.768474239366102
"618",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2010,58,8.7,0.801728040408304
"619",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2010,50.8,7.1,0.857662159080466
"620",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,44.6,5.7,0.907699429205483
"621",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,46.6,6,0.904838649289825
"622",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2010,44.2,5.7,0.775516420978826
"623",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,53.4,4.6,0.72563401758333
"624",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2010,57.2,5.9,0.781198838669712
"625",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2010,47.4,9,0.782938111170486
"626",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,38.6,8,0.714560195506482
"627",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2010,40,5,0.662080796185173
"628",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,41.4,2.5,0.713207238913414
"629",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2010,49.2,4.6,0.761585222650706
"630",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,56.3,10.3,0.830085670232572
"631",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,38.6,7.4,0.863460301360445
"632",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,36.6,4.8,0.910818887614406
"633",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,35.1,7.1,0.926598275703623
"634",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,32.8,8.2,0.811117048614538
"635",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,32.4,9.2,0.7981252616567
"636",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,32.7,8.9,0.84557744868125
"637",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,31.2,8.9,0.866855456584559
"638",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,27.3,7.4,0.902137841600267
"639",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,27.3,4.2,0.920548262259148
"640",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,39.2,3,0.904956075711111
"641",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,47.2,7.9,0.787897250179543
"642",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,42.4,5.7,0.798860453163876
"643",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,21.5,10.3,0.865744160162831
"644",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,22.8,9.1,0.889525563221364
"645",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,26.3,5.9,0.903802233484569
"646",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,28.4,5.7,0.935492050741829
"647",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,31.7,3.8,0.912306288950684
"648",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,32.7,3.6,0.809236524041783
"649",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,30.4,6.8,0.789968379957863
"650",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,32,9,0.830174165506584
"651",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,31.9,7.5,0.825597938740848
"652",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,32.5,10.8,0.782623272214866
"653",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,39.9,5,0.733025074795525
"654",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,33.9,5.6,0.686481271588946
"655",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,35.6,5.6,0.740551462651123
"656",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,30.1,2.3,0.803496734671848
"657",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,31.4,4.1,0.821371707685665
"658",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,26.9,3,0.843776986183074
"659",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,28,9.1,0.760870371869603
"660",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,28.4,8.2,0.758895320595855
"661",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,27.2,4.8,0.795773626403282
"662",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,25.6,9.7,0.824031533354922
"663",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,22,5.5,0.86502185880829
"664",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,28.4,4.5,0.818867052569085
"665",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,33.4,6.4,0.753418812068221
"666",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,31.3,9,0.745859307534542
"667",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,37.5,4.2,0.804921942465458
"668",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,32.6,6.4,0.846630775043178
"669",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,28.8,6.9,0.8510581957038
"670",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,18.7,5.7,0.913102803864421
"671",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,19.4,7.3,0.791848823402418
"672",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,12.6,6,0.747289575237478
"673",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,28.6,3.9,0.761315643890328
"674",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,32.1,6.6,0.692566655872193
"675",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,31.6,3.1,0.760666288860104
"676",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,31.8,3.9,0.856839985427461
"677",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,32.5,4.5,0.747524017702936
"678",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,27.3,5,0.716435934801382
"679",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,26.8,7.2,0.759927542098446
"680",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,30.8,6.3,0.750436838838515
"681",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,30.5,9.2,0.839199454879102
"682",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,28.3,5.4,0.882965983916235
"683",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,33.4,4,0.916725698942142
"684",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,40,7.6,0.760700021588946
"685",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,39.4,3.8,0.746466496653713
"686",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,36.3,9,0.835257785513817
"687",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,21.5,8.9,0.881663900582902
"688",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,26.3,6.5,0.913033651770294
"689",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,26.5,5.8,0.958335019969775
"690",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,34.2,6.7,1
"691",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,35.4,6.5,0.833281047603627
"692",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,48,10.2,0.842358524935233
"693",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,32.9,12.1,0.901399233592401
"694",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,34.7,4,0.873841280764249
"695",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,51.1,4.3,0.877180820919689
"696",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,57,4.2,0.905496073510363
"697",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,44.3,13.2,0.967759944408463
